User ID,Product Code,Payment Status,Coupon code,Lead Registered Time,Sales Date,Source,Product Amount with GST,Payment Mode,Currency  Code,Transaction Bank
user5000,Product3,paid,,"Jul 7, 2022 12:21 am","Jul 6, 2022",Direct,1999,upi,INR,NA
user5004,Product107,Initiated,,"Jul 6, 2022 11:56 pm","Jul 6, 2022",Direct,499,,INR,
user5005,Product10,paid,,"Jul 6, 2022 11:48 pm","Jul 6, 2022",Direct,999,card,INR,NA
user5006,Product9,Initiated,,"Jul 7, 2022 06:18 am","Jul 7, 2022",Direct,999,,INR,
user5007,Product4,Initiated,,"Jul 7, 2022 06:13 am","Jul 7, 2022",Direct,2022,,INR,
user5008,Product62,Initiated,,"Jul 7, 2022 05:35 am","Jul 7, 2022",Direct,149,,USD,
user4977,Product4,Initiated,,"Jul 7, 2022 05:29 am","Jul 6, 2022",Direct,199,,USD,
user4977,Product4,Initiated,,"Jul 7, 2022 05:16 am","Jul 6, 2022",Direct,199,,USD,
user5011,Product58,Initiated,,"Jul 7, 2022 02:25 am","Jul 6, 2022",Direct,990,,INR,
user5011,Product3,Initiated,,"Jul 7, 2022 02:10 am","Jul 6, 2022",Direct,1999,,INR,
user4982,Product58,Initiated,,"Jul 7, 2022 02:08 am","Jul 6, 2022",Direct,990,,INR,
user5013,Product4,Initiated,,"Jul 7, 2022 01:02 am","Jul 6, 2022",Direct,2022,,INR,
user5016,Product31,Initiated,,"Jul 7, 2022 12:32 am","Jul 6, 2022",Direct,1499,,INR,
user4998,Product54,paid,,"Jul 7, 2022 12:21 am","Jul 6, 2022",Direct,1799,netbanking,INR,HDFC
user4796,Product1,Initiated,,"Jul 6, 2022 11:29 pm","Jul 6, 2022",Direct,3999,,INR,
user5019,Product8,Initiated,Coupon41,"Jul 6, 2022 11:22 pm","Jul 6, 2022",Influencer,1499,,INR,
user5023,Product4,Initiated,,"Jul 6, 2022 09:57 pm","Jul 6, 2022",Direct,2022,,INR,
user2587,Product4,Initiated,,"Jul 6, 2022 09:56 pm","Jul 6, 2022",Direct,2022,,INR,
user5025,Product107,Initiated,,"Jul 6, 2022 09:46 pm","Jul 6, 2022",Direct,499,,INR,
user5016,Product31,Initiated,,"Jul 7, 2022 12:36 am","Jul 6, 2022",Email,1499,,INR,
user5016,Product31,Initiated,,"Jul 7, 2022 12:34 am","Jul 6, 2022",Direct,1499,,INR,
user5016,Product31,Initiated,,"Jul 7, 2022 12:32 am","Jul 6, 2022",Direct,1499,,INR,
user4853,Product3,Initiated,,"Jul 6, 2022 11:50 pm","Jul 6, 2022",Direct,1999,,INR,
user5004,Product107,Initiated,,"Jul 6, 2022 11:44 pm","Jul 6, 2022",Direct,499,,INR,
user4843,Product58,Initiated,,"Jul 6, 2022 10:43 pm","Jul 6, 2022",Direct,990,,INR,
user5031,Product4,Initiated,,"Jul 6, 2022 10:13 pm","Jul 6, 2022",Direct,2022,,INR,
user5023,Product4,Initiated,,"Jul 6, 2022 10:11 pm","Jul 6, 2022",Direct,2022,,INR,
user5032,Product58,Initiated,,"Jul 6, 2022 09:56 pm","Jul 6, 2022",Direct,990,,INR,
user5034,Product1,paid,,"Jul 6, 2022 09:45 pm","Jul 6, 2022",Direct,3999,upi,INR,NA
user5036,Product1,Initiated,Coupon39,"Jul 6, 2022 09:06 pm","Jul 6, 2022",Direct,1499,,INR,
user5037,Product8,Initiated,,"Jul 6, 2022 08:58 pm","Jul 6, 2022",Influencer,1499,,INR,
user5041,Product9,Initiated,,"Jul 6, 2022 10:55 pm","Jul 6, 2022",Direct,999,,INR,
user5042,Product9,Initiated,,"Jul 6, 2022 10:52 pm","Jul 6, 2022",Direct,999,,INR,
user4843,Product107,Initiated,,"Jul 6, 2022 10:48 pm","Jul 6, 2022",Direct,499,,INR,
user4843,Product117,Initiated,,"Jul 6, 2022 10:31 pm","Jul 6, 2022",Direct,999,,INR,
user5045,Product9,Initiated,,"Jul 6, 2022 10:20 pm","Jul 6, 2022",Direct,999,,INR,
user5023,Product4,Initiated,,"Jul 6, 2022 10:12 pm","Jul 6, 2022",Direct,2022,,INR,
user5046,Product7,paid,,"Jul 6, 2022 10:04 pm","Jul 6, 2022",Direct,499,upi,INR,NA
user5047,Product4,Initiated,,"Jul 6, 2022 09:49 pm","Jul 6, 2022",Direct,2022,,INR,
user5048,Product4,Initiated,,"Jul 6, 2022 09:34 pm","Jul 6, 2022",Direct,2022,,INR,
user1309,Product5,Initiated,,"Jul 6, 2022 08:47 pm","Jul 6, 2022",Direct,1999,,INR,
user5052,Product4,Initiated,,"Jul 6, 2022 08:36 pm","Jul 6, 2022",Direct,2022,,INR,
user5034,Product1,Initiated,,"Jul 6, 2022 08:46 pm","Jul 6, 2022",Direct,3999,,INR,
user5054,Product2,Initiated,,"Jul 6, 2022 08:35 pm","Jul 6, 2022",Direct,999,,INR,
user5055,Product8,Initiated,,"Jul 6, 2022 08:15 pm","Jul 6, 2022",Influencer,1499,,INR,
user4854,Product43,Initiated,,"Jul 6, 2022 07:21 pm","Jul 6, 2022",Email,399,,INR,
user4854,Product43,Initiated,,"Jul 6, 2022 07:17 pm","Jul 6, 2022",Email,399,,INR,
user5063,Product6,Initiated,,"Jul 6, 2022 06:43 pm","Jul 6, 2022",Direct,899,,INR,
user5064,Product45,paid,,"Jul 6, 2022 06:40 pm","Jul 6, 2022",Direct,1208,upi,INR,NA
user5063,Product107,Initiated,,"Jul 6, 2022 06:33 pm","Jul 6, 2022",Direct,499,,INR,
user5063,Product107,Initiated,,"Jul 6, 2022 06:33 pm","Jul 6, 2022",Direct,499,,INR,
user5069,Product4,Initiated,,"Jul 6, 2022 04:56 pm","Jul 6, 2022",Direct,2022,,INR,
user5070,Product3,Initiated,,"Jul 6, 2022 08:43 pm","Jul 6, 2022",Direct,1999,,INR,
user5073,Product1,Initiated,,"Jul 6, 2022 08:07 pm","Jul 6, 2022",Paid,3999,,INR,
user5076,Product8,Initiated,,"Jul 6, 2022 07:52 pm","Jul 6, 2022",Direct,1499,,INR,
user5077,Product4,Initiated,,"Jul 6, 2022 07:45 pm","Jul 6, 2022",Direct,2022,,INR,
user4854,Product43,refund,,"Jul 6, 2022 07:13 pm","Jul 22, 2022",Email,399,card,INR,NA
user5080,Product2,Initiated,,"Jul 6, 2022 06:40 pm","Jul 6, 2022",Direct,999,,INR,
user5064,Product32,paid,,"Jul 6, 2022 06:38 pm","Jul 6, 2022",Direct,1499,upi,INR,NA
user5081,Product4,Initiated,,"Jul 6, 2022 06:27 pm","Jul 6, 2022",Direct,2022,,INR,
user5082,Product8,Initiated,,"Jul 6, 2022 06:15 pm","Jul 6, 2022",Influencer,1499,,INR,
user5082,Product8,Initiated,,"Jul 6, 2022 06:15 pm","Jul 6, 2022",Influencer,1499,,INR,
user4850,Product1,Initiated,,"Jul 6, 2022 06:05 pm","Jul 6, 2022",Direct,3999,,INR,
user4850,Product1,Initiated,,"Jul 6, 2022 05:54 pm","Jul 6, 2022",Paid,3999,,INR,
user5083,Product8,Initiated,,"Jul 6, 2022 05:33 pm","Jul 6, 2022",Influencer,1499,,INR,
user5086,Product4,Initiated,,"Jul 6, 2022 04:59 pm","Jul 6, 2022",Direct,2022,,INR,
user5089,Product8,Initiated,,"Jul 6, 2022 07:57 pm","Jul 6, 2022",Direct,1499,,INR,
user5091,Product22,Initiated,,"Jul 6, 2022 07:38 pm","Jul 6, 2022",Direct,1499,,INR,
user5092,Product8,Initiated,,"Jul 6, 2022 07:34 pm","Jul 6, 2022",Influencer,1499,,INR,
user5093,Product1,Initiated,,"Jul 6, 2022 07:24 pm","Jul 6, 2022",Paid,3999,,INR,
user4854,Product43,Initiated,,"Jul 6, 2022 07:21 pm","Jul 6, 2022",Email,399,,INR,
user4771,Product3,Initiated,,"Jul 6, 2022 06:42 pm","Jul 6, 2022",Direct,1999,,INR,
user5063,Product6,Initiated,,"Jul 6, 2022 06:40 pm","Jul 6, 2022",Direct,899,,INR,
user5063,Product107,Initiated,,"Jul 6, 2022 06:33 pm","Jul 6, 2022",Direct,499,,INR,
user4888,Product10,Initiated,,"Jul 6, 2022 05:47 pm","Jul 6, 2022",Direct,999,,INR,
user5098,Product25,Initiated,,"Jul 6, 2022 05:35 pm","Jul 6, 2022",Direct,1499,,INR,
user5099,Product3,Initiated,,"Jul 6, 2022 05:27 pm","Jul 6, 2022",Direct,1999,,INR,
user5064,Product8,paid,,"Jul 6, 2022 04:19 pm","Jul 6, 2022",Direct,1499,upi,INR,NA
user5101,Product50,Initiated,,"Jul 6, 2022 03:51 pm","Jul 6, 2022",Direct,1499,,INR,
user5101,Product50,Initiated,,"Jul 6, 2022 03:46 pm","Jul 6, 2022",Direct,1499,,INR,
user5101,Product50,Initiated,,"Jul 6, 2022 03:41 pm","Jul 6, 2022",Direct,1499,,INR,
user1380,Product9,Initiated,,"Jul 6, 2022 04:41 pm","Jul 6, 2022",Direct,999,,INR,
user5064,Product8,Initiated,,"Jul 6, 2022 04:21 pm","Jul 6, 2022",Direct,1499,,INR,
user5101,Product50,paid,,"Jul 6, 2022 03:57 pm","Jul 6, 2022",Direct,1499,upi,INR,NA
user4297,Product58,Initiated,,"Jul 6, 2022 03:51 pm","Jul 6, 2022",Direct,990,,INR,
user5064,Product38,paid,,"Jul 6, 2022 03:36 pm","Jul 6, 2022",Direct,499,upi,INR,NA
user5107,Product4,Initiated,,"Jul 6, 2022 02:37 pm","Jul 6, 2022",Direct,2022,,INR,
user5108,Product5,paid,,"Jul 6, 2022 02:18 pm","Jul 6, 2022",Direct,1999,upi,INR,NA
user1289,Product4,Initiated,,"Jul 6, 2022 02:07 pm","Jul 6, 2022",Direct,2022,,INR,
user5113,Product7,Initiated,,"Jul 6, 2022 01:51 pm","Jul 6, 2022",Direct,499,,USD,
user5114,Product8,Initiated,,"Jul 6, 2022 01:47 pm","Jul 6, 2022",Influencer,1499,,INR,
user5115,Product8,Initiated,,"Jul 6, 2022 01:39 pm","Jul 6, 2022",Influencer,59,,USD,
user5117,Product9,Initiated,,"Jul 6, 2022 01:15 pm","Jul 6, 2022",Direct,999,,INR,
user5122,Product14,Initiated,,"Jul 6, 2022 04:52 pm","Jul 6, 2022",Direct,699,,INR,
user5123,Product4,Initiated,,"Jul 6, 2022 04:35 pm","Jul 6, 2022",Direct,2022,,INR,
user5124,Product9,paid,,"Jul 6, 2022 04:25 pm","Jul 6, 2022",Direct,999,upi,INR,NA
user5125,Product107,Initiated,,"Jul 6, 2022 03:24 pm","Jul 6, 2022",Direct,499,,INR,
user5126,Product107,Initiated,,"Jul 6, 2022 02:58 pm","Jul 6, 2022",Direct,499,,INR,
user5128,Product8,Initiated,,"Jul 6, 2022 02:49 pm","Jul 6, 2022",Influencer,1499,,INR,
user5128,Product8,Initiated,,"Jul 6, 2022 02:47 pm","Jul 6, 2022",Direct,1499,,INR,
user5130,Product5,Initiated,,"Jul 6, 2022 02:24 pm","Jul 6, 2022",Direct,1999,,INR,
user5131,Product58,Initiated,,"Jul 6, 2022 02:16 pm","Jul 6, 2022",Direct,990,,INR,
user5132,Product19,Initiated,,"Jul 6, 2022 01:48 pm","Jul 6, 2022",Direct,2999,,INR,
user5136,Product1,Initiated,,"Jul 6, 2022 01:19 pm","Jul 6, 2022",Email,3999,,INR,
user5137,Product107,Initiated,,"Jul 6, 2022 12:37 pm","Jul 6, 2022",Direct,499,,INR,
user5138,Product1,Initiated,Coupon9,"Jul 6, 2022 12:36 pm","Jul 6, 2022",Direct,2000,,USD,
user5025,Product1,Initiated,,"Jul 6, 2022 12:34 pm","Jul 6, 2022",Direct,3999,,INR,
user5139,Product5,Initiated,,"Jul 6, 2022 12:19 pm","Jul 6, 2022",Direct,1999,,INR,
user5139,Product5,Initiated,,"Jul 6, 2022 12:17 pm","Jul 6, 2022",Direct,1999,,INR,
user5140,Product107,Initiated,,"Jul 6, 2022 12:03 pm","Jul 6, 2022",Direct,499,,INR,
user5141,Product1,Initiated,,"Jul 6, 2022 03:35 pm","Jul 6, 2022",Paid,3999,,INR,
user5142,Product8,Initiated,,"Jul 6, 2022 03:34 pm","Jul 6, 2022",Direct,1499,,INR,
user5144,Product5,Initiated,,"Jul 6, 2022 03:20 pm","Jul 6, 2022",Direct,1999,,INR,
user5145,Product1,paid,Coupon9,"Jul 6, 2022 03:17 pm","Jul 6, 2022",Direct,2000,upi,INR,NA
user5147,Product107,Initiated,,"Jul 6, 2022 02:39 pm","Jul 6, 2022",Direct,499,,INR,
user5101,Product50,Initiated,,"Jul 6, 2022 02:28 pm","Jul 6, 2022",Direct,1499,,INR,
user5130,Product5,Initiated,,"Jul 6, 2022 02:25 pm","Jul 6, 2022",Direct,1999,,INR,
user5148,Product8,Initiated,,"Jul 6, 2022 02:19 pm","Jul 6, 2022",Influencer,1499,,INR,
user5151,Product8,Initiated,,"Jul 6, 2022 01:46 pm","Jul 6, 2022",Influencer,1499,,INR,
user5154,Product9,paid,,"Jul 6, 2022 01:29 pm","Jul 6, 2022",Direct,999,upi,INR,NA
user5155,Product2,Initiated,,"Jul 6, 2022 01:24 pm","Jul 6, 2022",Direct,999,,INR,
user5025,Product1,Initiated,,"Jul 6, 2022 01:18 pm","Jul 6, 2022",Direct,3999,,INR,
user5157,Product4,paid,,"Jul 6, 2022 12:50 pm","Jul 6, 2022",Direct,2022,upi,INR,NA
user5158,Product8,Initiated,,"Jul 6, 2022 12:47 pm","Jul 6, 2022",Influencer,1499,,INR,
user5139,Product5,Initiated,,"Jul 6, 2022 12:18 pm","Jul 6, 2022",Direct,1999,,INR,
user5159,Product107,Initiated,,"Jul 6, 2022 11:54 am","Jul 6, 2022",Direct,499,,INR,
user5160,Product8,Initiated,,"Jul 6, 2022 11:47 am","Jul 6, 2022",Influencer,1499,,INR,
user5140,Product5,Initiated,,"Jul 6, 2022 11:32 am","Jul 6, 2022",Direct,1999,,INR,
user2555,Product107,Initiated,,"Jul 6, 2022 12:32 pm","Jul 6, 2022",Direct,499,,INR,
user2555,Product10,Initiated,,"Jul 6, 2022 12:25 pm","Jul 6, 2022",Direct,999,,INR,
user2555,Product37,Initiated,,"Jul 6, 2022 12:23 pm","Jul 6, 2022",Direct,999,,INR,
user5139,Product5,Initiated,,"Jul 6, 2022 12:18 pm","Jul 6, 2022",Direct,1999,,INR,
user5159,Product107,Initiated,,"Jul 6, 2022 11:54 am","Jul 6, 2022",Direct,499,,INR,
user5163,Product3,Initiated,,"Jul 6, 2022 11:51 am","Jul 6, 2022",Direct,1999,,INR,
user5165,Product107,Initiated,,"Jul 6, 2022 11:39 am","Jul 6, 2022",Direct,499,,INR,
user5168,Product7,paid,,"Jul 6, 2022 10:47 am","Jul 6, 2022",Direct,499,upi,INR,NA
user5170,Product1,Initiated,,"Jul 6, 2022 10:38 am","Jul 6, 2022",Email,3999,,INR,
user5170,Product1,Initiated,,"Jul 6, 2022 10:38 am","Jul 6, 2022",Email,3999,,INR,
user5173,Product22,Initiated,,"Jul 6, 2022 10:15 am","Jul 6, 2022",Direct,1499,,INR,
user5174,Product62,Initiated,,"Jul 6, 2022 09:54 am","Jul 6, 2022",Direct,2022,,INR,
user5175,Product1,Initiated,,"Jul 6, 2022 09:23 am","Jul 6, 2022",Paid,3999,,INR,
user5177,Product5,Initiated,,"Jul 6, 2022 07:50 am","Jul 6, 2022",Direct,1999,,INR,
user5178,Product3,Initiated,,"Jul 6, 2022 07:46 am","Jul 6, 2022",Direct,1999,,INR,
user5180,Product2,Initiated,,"Jul 6, 2022 07:10 am","Jul 6, 2022",Direct,999,,INR,
user5181,Product5,Initiated,,"Jul 6, 2022 06:50 am","Jul 6, 2022",Direct,1999,,INR,
user5183,Product39,paid,,"Jul 6, 2022 11:26 am","Jul 6, 2022",Direct,1000,upi,INR,NA
user5185,Product58,Initiated,,"Jul 6, 2022 10:51 am","Jul 6, 2022",Direct,990,,INR,
user5170,Product1,Initiated,,"Jul 6, 2022 10:38 am","Jul 6, 2022",Email,3999,,INR,
user5170,Product1,Initiated,,"Jul 6, 2022 10:38 am","Jul 6, 2022",Email,3999,,INR,
user5186,Product8,Initiated,,"Jul 6, 2022 10:32 am","Jul 6, 2022",Influencer,1499,,INR,
user5187,Product8,Initiated,,"Jul 6, 2022 10:01 am","Jul 6, 2022",Influencer,59,,USD,
user5189,Product35,Initiated,,"Jul 6, 2022 08:57 am","Jul 6, 2022",Paid,1499,,INR,
user5190,Product4,Initiated,,"Jul 6, 2022 08:50 am","Jul 6, 2022",Direct,2022,,INR,
user2421,Product62,paid,,"Jul 6, 2022 08:45 am","Jul 6, 2022",Direct,2022,upi,INR,NA
user5191,Product1,Initiated,Coupon39,"Jul 6, 2022 08:37 am","Jul 6, 2022",Direct,1499,,INR,
user5193,Product4,Initiated,,"Jul 6, 2022 07:38 am","Jul 6, 2022",Direct,2022,,INR,
user5194,Product58,Initiated,,"Jul 6, 2022 07:31 am","Jul 6, 2022",Direct,990,,INR,
user5195,Product58,Initiated,,"Jul 6, 2022 07:25 am","Jul 6, 2022",Direct,990,,INR,
user5197,Product2,Initiated,,"Jul 6, 2022 07:17 am","Jul 6, 2022",Direct,999,,INR,
user3289,Product3,Initiated,,"Jul 6, 2022 07:07 am","Jul 6, 2022",Direct,1999,,INR,
user5199,Product19,Initiated,,"Jul 6, 2022 06:56 am","Jul 6, 2022",Direct,2999,,INR,
user5200,Product1,Initiated,,"Jul 6, 2022 06:50 am","Jul 6, 2022",Paid,3999,,INR,
user5202,Product3,paid,,"Jul 6, 2022 05:30 am","Jul 6, 2022",Direct,1999,upi,INR,NA
user5206,Product3,Initiated,,"Jul 6, 2022 10:46 am","Jul 6, 2022",Direct,1999,,INR,
user5207,Product4,paid,,"Jul 6, 2022 10:29 am","Jul 6, 2022",Direct,2022,card,INR,NA
user5185,Product87,Initiated,,"Jul 6, 2022 10:12 am","Jul 6, 2022",Influencer,1799,,INR,
user5209,Product10,Initiated,,"Jul 6, 2022 10:12 am","Jul 6, 2022",Direct,999,,INR,
user5210,Product19,Initiated,,"Jul 6, 2022 10:03 am","Jul 6, 2022",Direct,2999,,INR,
user5210,Product19,Initiated,,"Jul 6, 2022 10:02 am","Jul 6, 2022",Direct,2999,,INR,
user5211,Product5,Initiated,,"Jul 6, 2022 09:54 am","Jul 6, 2022",Direct,1999,,INR,
user5212,Product107,Initiated,,"Jul 6, 2022 09:40 am","Jul 6, 2022",Direct,499,,INR,
user5213,Product107,Initiated,,"Jul 6, 2022 09:16 am","Jul 6, 2022",Direct,499,,INR,
user3082,Product18,Initiated,,"Jul 6, 2022 09:04 am","Jul 6, 2022",Direct,1999,,INR,
user5189,Product35,paid,,"Jul 6, 2022 08:57 am","Jul 6, 2022",Paid,1499,upi,INR,NA
user5189,Product10,Initiated,,"Jul 6, 2022 08:55 am","Jul 6, 2022",Direct,999,,INR,
user2421,Product62,Initiated,,"Jul 6, 2022 08:32 am","Jul 6, 2022",Direct,2022,,INR,
user5216,Product4,Initiated,,"Jul 6, 2022 08:26 am","Jul 6, 2022",Direct,2022,,INR,
user5199,Product8,Initiated,,"Jul 6, 2022 06:38 am","Jul 6, 2022",Influencer,1499,,INR,
user5221,Product2,Initiated,,"Jul 6, 2022 02:08 am","Jul 5, 2022",Direct,999,,INR,
user5202,Product3,Initiated,,"Jul 6, 2022 05:28 am","Jul 5, 2022",Direct,1999,,INR,
user4633,Product18,Initiated,,"Jul 6, 2022 02:46 am","Jul 5, 2022",Direct,1999,,INR,
user4610,Product5,Initiated,,"Jul 6, 2022 12:35 am","Jul 5, 2022",Direct,149,,USD,
user5234,Product8,Initiated,,"Jul 5, 2022 11:48 pm","Jul 5, 2022",Influencer,59,,USD,
user2085,Product3,Initiated,,"Jul 5, 2022 10:33 pm","Jul 5, 2022",Direct,149,,USD,
user5235,Product26,Initiated,,"Jul 5, 2022 10:32 pm","Jul 5, 2022",Direct,999,,INR,
user5236,Product1,Initiated,Coupon3,"Jul 5, 2022 10:20 pm","Jul 5, 2022",Email,1499,,INR,
user5238,Product8,Initiated,,"Jul 5, 2022 09:35 pm","Jul 5, 2022",Influencer,59,,USD,
user5239,Product4,Initiated,,"Jul 5, 2022 08:56 pm","Jul 5, 2022",Direct,2022,,INR,
user5238,Product8,Initiated,,"Jul 5, 2022 08:52 pm","Jul 5, 2022",Influencer,59,,USD,
user4633,Product18,Initiated,,"Jul 6, 2022 02:48 am","Jul 5, 2022",Direct,1999,,INR,
user5242,Product107,Initiated,,"Jul 6, 2022 12:44 am","Jul 5, 2022",Direct,499,,INR,
user4610,Product5,Initiated,,"Jul 6, 2022 12:22 am","Jul 5, 2022",Direct,149,,USD,
user3387,Product1,Initiated,,"Jul 6, 2022 12:07 am","Jul 5, 2022",Email,3999,,INR,
user5234,Product12,Initiated,,"Jul 5, 2022 11:51 pm","Jul 5, 2022",Influencer,49,,USD,
user5245,Product39,paid,,"Jul 5, 2022 11:40 pm","Jul 5, 2022",Direct,1000,netbanking,INR,HDFC
user5199,Product8,Initiated,,"Jul 5, 2022 11:31 pm","Jul 5, 2022",Influencer,1499,,INR,
user5246,Product9,Initiated,,"Jul 5, 2022 11:24 pm","Jul 5, 2022",Direct,999,,INR,
user5246,Product9,Initiated,,"Jul 5, 2022 11:23 pm","Jul 5, 2022",Direct,999,,INR,
user5247,Product2,paid,,"Jul 5, 2022 11:00 pm","Jul 5, 2022",Direct,999,upi,INR,NA
user2085,Product3,Initiated,,"Jul 5, 2022 10:34 pm","Jul 5, 2022",Direct,149,,USD,
user5236,Product1,Initiated,Coupon3,"Jul 5, 2022 10:21 pm","Jul 5, 2022",Email,1499,,INR,
user5236,Product1,Initiated,Coupon3,"Jul 5, 2022 10:16 pm","Jul 5, 2022",Email,1499,,INR,
user5251,Product107,Initiated,,"Jul 5, 2022 10:05 pm","Jul 5, 2022",Direct,499,,INR,
user5253,Product19,Initiated,,"Jul 5, 2022 09:44 pm","Jul 5, 2022",Direct,2999,,INR,
user5255,Product4,Initiated,,"Jul 5, 2022 09:26 pm","Jul 5, 2022",Direct,2022,,INR,
user5256,Product8,Initiated,Coupon40,"Jul 5, 2022 09:18 pm","Jul 5, 2022",Influencer,1499,,INR,
user5258,Product6,Initiated,,"Jul 5, 2022 09:16 pm","Jul 5, 2022",Direct,899,,INR,
user995,Product3,Initiated,,"Jul 5, 2022 09:09 pm","Jul 5, 2022",Direct,1999,,INR,
user5259,Product19,Initiated,,"Jul 5, 2022 08:56 pm","Jul 5, 2022",Direct,2999,,INR,
user5259,Product1,Initiated,,"Jul 5, 2022 08:53 pm","Jul 5, 2022",Email,3999,,INR,
user5238,Product8,Initiated,,"Jul 5, 2022 08:52 pm","Jul 5, 2022",Influencer,59,,USD,
user5261,Product3,Initiated,,"Jul 6, 2022 12:38 am","Jul 5, 2022",Direct,1999,,INR,
user4610,Product5,Initiated,,"Jul 6, 2022 12:30 am","Jul 5, 2022",Direct,149,,USD,
user3289,Product3,Initiated,,"Jul 6, 2022 12:06 am","Jul 5, 2022",Direct,1999,,INR,
user3289,Product3,Initiated,,"Jul 5, 2022 11:56 pm","Jul 5, 2022",Direct,1999,,INR,
user5263,Product8,Initiated,,"Jul 5, 2022 11:23 pm","Jul 5, 2022",Influencer,1499,,INR,
user5267,Product7,Initiated,,"Jul 5, 2022 10:37 pm","Jul 5, 2022",Direct,499,,INR,
user5235,Product26,paid,,"Jul 5, 2022 10:34 pm","Jul 5, 2022",Direct,999,upi,INR,NA
user5236,Product1,Initiated,Coupon3,"Jul 5, 2022 10:18 pm","Jul 5, 2022",Email,1499,,INR,
user5270,Product4,paid,,"Jul 5, 2022 09:48 pm","Jul 5, 2022",Direct,2022,upi,INR,NA
user580,Product4,Initiated,,"Jul 5, 2022 09:38 pm","Jul 5, 2022",Direct,2022,,INR,
user5238,Product8,Initiated,,"Jul 5, 2022 09:35 pm","Jul 5, 2022",Influencer,59,,USD,
user5259,Product1,Initiated,,"Jul 5, 2022 08:52 pm","Jul 5, 2022",Email,3999,,INR,
user5274,Product1,Initiated,,"Jul 5, 2022 08:45 pm","Jul 5, 2022",Paid,3999,,INR,
user2555,Product5,Initiated,,"Jul 5, 2022 08:32 pm","Jul 5, 2022",Direct,1999,,INR,
user5280,Product2,Initiated,,"Jul 5, 2022 07:46 pm","Jul 5, 2022",Direct,999,,INR,
user5281,Product8,Initiated,,"Jul 5, 2022 07:45 pm","Jul 5, 2022",Direct,1499,,INR,
user5282,Product9,paid,,"Jul 5, 2022 07:41 pm","Jul 5, 2022",Direct,999,upi,INR,NA
user5283,Product107,Initiated,,"Jul 5, 2022 07:40 pm","Jul 5, 2022",Direct,499,,INR,
user5284,Product1,paid,Coupon1,"Jul 5, 2022 07:36 pm","Jul 5, 2022",Paid,2999,card,INR,NA
user5285,Product5,Initiated,,"Jul 5, 2022 07:31 pm","Jul 5, 2022",Direct,1999,,INR,
user5287,Product4,Initiated,,"Jul 5, 2022 07:20 pm","Jul 5, 2022",Direct,2022,,INR,
user5288,Product62,Initiated,,"Jul 5, 2022 07:14 pm","Jul 5, 2022",Direct,2022,,INR,
user5284,Product1,Initiated,Coupon1,"Jul 5, 2022 07:12 pm","Jul 5, 2022",Paid,2999,,INR,
user5284,Product1,Initiated,Coupon1,"Jul 5, 2022 07:08 pm","Jul 5, 2022",Direct,2999,,INR,
user5284,Product1,Initiated,,"Jul 5, 2022 07:06 pm","Jul 5, 2022",Direct,3999,,INR,
user5284,Product1,Initiated,,"Jul 5, 2022 07:06 pm","Jul 5, 2022",Direct,3999,,INR,
user5293,Product58,Initiated,,"Jul 5, 2022 07:02 pm","Jul 5, 2022",Direct,990,,INR,
user5218,Product4,Initiated,,"Jul 5, 2022 06:51 pm","Jul 5, 2022",Direct,2022,,INR,
user5294,Product62,Initiated,,"Jul 5, 2022 06:51 pm","Jul 5, 2022",Direct,2022,,INR,
user5295,Product29,Initiated,,"Jul 5, 2022 06:42 pm","Jul 5, 2022",Influencer,1499,,INR,
user5296,Product4,Initiated,,"Jul 5, 2022 06:40 pm","Jul 5, 2022",Direct,2022,,INR,
user5297,Product3,paid,,"Jul 5, 2022 06:39 pm","Jul 5, 2022",Direct,1999,upi,INR,NA
user5298,Product4,Initiated,,"Jul 5, 2022 06:33 pm","Jul 5, 2022",Direct,2022,,INR,
user5299,Product50,Initiated,,"Jul 5, 2022 05:39 pm","Jul 5, 2022",Direct,1499,,INR,
user5301,Product9,paid,,"Jul 5, 2022 05:23 pm","Jul 5, 2022",Direct,999,card,INR,NA
user5303,Product7,Initiated,,"Jul 5, 2022 08:28 pm","Jul 5, 2022",Direct,499,,INR,
user5304,Product3,Initiated,,"Jul 5, 2022 07:44 pm","Jul 5, 2022",Direct,1999,,INR,
user5305,Product58,Initiated,,"Jul 5, 2022 07:42 pm","Jul 5, 2022",Direct,990,,INR,
user5284,Product1,Initiated,Coupon1,"Jul 5, 2022 07:23 pm","Jul 5, 2022",Paid,2999,,INR,
user5306,Product8,Initiated,,"Jul 5, 2022 07:10 pm","Jul 5, 2022",Direct,1499,,INR,
user5284,Product1,Initiated,,"Jul 5, 2022 07:07 pm","Jul 5, 2022",Direct,3999,,INR,
user5296,Product4,Initiated,,"Jul 5, 2022 06:41 pm","Jul 5, 2022",Direct,2022,,INR,
user5309,Product19,Initiated,,"Jul 5, 2022 06:21 pm","Jul 5, 2022",Direct,2999,,INR,
user5311,Product4,Initiated,,"Jul 5, 2022 06:11 pm","Jul 5, 2022",Direct,2022,,INR,
user5313,Product3,Initiated,,"Jul 5, 2022 05:59 pm","Jul 5, 2022",Direct,1999,,INR,
user5314,Product107,Initiated,,"Jul 5, 2022 05:52 pm","Jul 5, 2022",Direct,499,,INR,
user5316,Product2,Initiated,,"Jul 5, 2022 05:31 pm","Jul 5, 2022",Direct,999,,INR,
